,time,low,high,open,close,volume
1017,1644661800,2904.23,2919.98,2919.07,2907.5,26.05147248
1018,1644660900,2918.07,2926.2,2926.2,2919.11,5.7425634
1019,1644660000,2928.31,2935.87,2935.58,2928.31,10.59379418
1020,1644659100,2931.72,2940.55,2931.72,2937.92,13.78278004
1021,1644658200,2930.09,2936.31,2936.31,2933.36,7.36851547
1022,1644657300,2926.2,2937.93,2932.11,2935.05,19.60219806
1023,1644656400,2932.9,2938.6,2932.93,2934.41,8.18283524
1024,1644655500,2934.01,2942.39,2936.33,2934.01,41.4889564
1025,1644654600,2929.01,2936.69,2929.56,2936.1,35.29771828
1026,1644653700,2929.08,2937.89,2937.89,2931.36,44.61004411
1027,1644652800,2921.49,2940.75,2921.49,2939.03,42.54858685
1028,1644651900,2902.68,2922.96,2902.68,2921.95,21.21648629
1029,1644651000,2901.23,2919.24,2919.24,2903.12,32.48590121
1030,1644650100,2912.74,2926.88,2920.16,2917.69,22.78369271
1031,1644649200,2910.96,2920.16,2916.13,2920.16,33.09546766
1032,1644648300,2885.82,2917.38,2891.33,2909.73,86.88188816
1033,1644647400,2884.97,2917.73,2916.94,2890.62,54.60644108
1034,1644646500,2910.4,2918.07,2910.4,2915.88,45.13771459
1035,1644645600,2904.48,2924.7,2920.0,2910.4,52.67069477
1036,1644644700,2922.23,2929.32,2926.2,2922.23,19.19265152
1037,1644643800,2920.71,2934.55,2926.2,2928.52,23.95429765
1038,1644642900,2927.92,2933.89,2927.92,2929.73,12.60609908
1039,1644642000,2928.43,2944.07,2938.45,2928.43,27.65905305
1040,1644641100,2932.8,2941.38,2940.71,2940.48,23.56848616
1041,1644640200,2934.72,2948.43,2945.09,2940.1,86.91874764
1042,1644639300,2943.68,2948.55,2945.45,2944.95,8.38620817
1043,1644638400,2931.92,2948.88,2936.92,2940.09,35.21733224
1044,1644637500,2932.93,2944.61,2940.88,2935.49,22.56344812
1045,1644636600,2932.93,2943.49,2937.84,2941.56,19.04916262
1046,1644635700,2926.2,2941.72,2935.5,2932.93,34.4058334
1047,1644634800,2936.69,2955.91,2955.43,2937.38,32.37208177
1048,1644633900,2949.4,2957.42,2949.4,2956.62,12.32933243
1049,1644633000,2947.36,2958.87,2950.32,2951.73,5.82033536
1050,1644632100,2950.41,2959.75,2959.75,2953.75,37.96913381
1051,1644631200,2950.02,2960.56,2951.64,2959.97,38.47690654
1052,1644630300,2938.83,2956.54,2941.69,2955.22,48.81132928
1053,1644629400,2935.25,2941.87,2936.47,2940.24,23.4461911
1054,1644628500,2935.07,2943.96,2943.96,2936.47,26.87544593
1055,1644627600,2924.43,2948.71,2929.44,2948.71,68.74401586
1056,1644626700,2923.4,2936.07,2923.42,2929.51,15.90899256
1057,1644625800,2912.16,2931.08,2913.88,2926.11,58.69653995
1058,1644624900,2914.16,2926.79,2916.69,2916.05,50.04963669
1059,1644624000,2914.75,2929.63,2927.34,2915.35,75.01773423
1060,1644623100,2917.54,2932.93,2926.75,2926.78,51.63175189
1061,1644622200,2923.85,2934.57,2924.09,2928.61,82.0482183
1062,1644621300,2900.72,2928.08,2901.06,2922.78,217.63243068
1063,1644620400,2880.0,2907.49,2894.75,2900.95,285.11010832
1064,1644619500,2880.11,2900.46,2892.59,2895.26,35.97116241
1065,1644618600,2899.28,2919.65,2900.95,2899.28,74.60071303
1066,1644617700,2876.92,2926.99,2915.41,2903.65,364.67886469
1067,1644616800,2910.18,2934.8,2934.8,2915.51,75.13453038
1068,1644615900,2920.0,2934.18,2927.73,2927.33,190.39478311
1069,1644615000,2923.04,2941.0,2941.0,2931.02,44.50603612
1070,1644614100,2926.7,2941.98,2932.5,2940.55,89.12620504
1071,1644613200,2914.06,2940.35,2916.41,2932.5,159.12468016
1072,1644612300,2916.41,2944.84,2928.92,2916.55,114.23006338
1073,1644611400,2907.24,2936.21,2925.97,2927.37,248.45738581
1074,1644610500,2912.97,2954.99,2939.06,2927.3,400.6302339
1075,1644609600,2939.06,3000.66,3000.66,2939.06,196.55563162
1076,1644608700,2984.12,3007.84,3006.34,2999.11,109.56467126
1077,1644607800,2985.19,3027.94,2990.16,3004.98,122.09798379
1078,1644606900,2978.0,3008.42,2993.14,2981.76,83.45225979
1079,1644606000,2959.85,3016.65,3009.71,2996.45,272.51774458
1080,1644605100,3003.55,3029.39,3021.55,3003.55,98.14435799
1081,1644604200,3022.21,3066.06,3065.3,3022.21,74.95078173
1082,1644603300,3065.94,3085.78,3077.35,3065.94,23.76722833
1083,1644602400,3075.8,3086.23,3078.97,3077.28,23.95311641
1084,1644601500,3071.62,3090.5,3084.9,3076.25,44.92363234
1085,1644600600,3085.72,3097.16,3094.75,3085.72,45.04434046
1086,1644599700,3082.42,3102.55,3101.2,3094.02,50.78412377
1087,1644598800,3093.15,3108.38,3093.15,3102.55,28.95470947
1088,1644597900,3086.79,3099.95,3089.28,3096.15,13.21902674
1089,1644597000,3077.65,3096.34,3096.34,3086.84,31.21296468
1090,1644596100,3092.04,3110.51,3110.51,3094.37,37.51478963
1091,1644595200,3100.69,3115.57,3104.65,3108.84,70.69943408
1092,1644594300,3101.2,3119.68,3113.48,3103.82,39.62407378
1093,1644593400,3101.11,3116.08,3101.2,3113.47,38.95762642
1094,1644592500,3093.18,3107.42,3102.42,3099.03,46.65276838
1095,1644591600,3094.91,3118.68,3101.86,3101.25,54.21319844
1096,1644590700,3088.81,3139.27,3115.57,3103.75,109.5482595
1097,1644589800,3098.4,3142.37,3125.01,3115.57,56.06393717
1098,1644588900,3108.17,3123.07,3108.38,3121.47,31.61061664
1099,1644588000,3109.82,3130.84,3126.31,3109.82,35.67740827
1100,1644587100,3109.61,3128.46,3113.98,3126.03,29.15843308
1101,1644586200,3111.42,3123.33,3116.74,3115.25,25.02368121
1102,1644585300,3107.94,3118.68,3111.37,3116.13,32.39798471
1103,1644584400,3098.43,3113.49,3098.43,3111.03,18.62772628
1104,1644583500,3096.76,3108.38,3098.52,3101.17,116.78684707
1105,1644582600,3100.1,3119.12,3117.0,3100.42,38.22025272
1106,1644581700,3103.93,3124.68,3104.71,3117.44,143.6711115
1107,1644580800,3081.51,3108.87,3089.8,3106.71,22.27768267
1108,1644579900,3086.24,3102.31,3102.31,3091.51,9.26438781
1109,1644579000,3094.85,3105.82,3096.66,3102.5,8.29736918
1110,1644578100,3094.02,3110.49,3108.38,3096.14,32.35346122
1111,1644577200,3095.51,3108.38,3107.75,3108.38,9.5957123
1112,1644576300,3100.78,3118.09,3107.6,3106.5,29.05164421
1113,1644575400,3078.41,3110.97,3091.95,3105.66,31.75851373
1114,1644574500,3086.76,3096.68,3093.84,3092.33,9.44125938
1115,1644573600,3090.4,3103.49,3101.74,3093.23,56.58404718
1116,1644572700,3097.5,3112.98,3104.52,3101.74,73.93851244
1117,1644571800,3087.57,3112.54,3100.52,3106.27,56.17644527
1118,1644570900,3093.54,3109.22,3093.64,3098.94,65.68987621
1119,1644570000,3064.64,3093.26,3078.2,3092.38,60.87403512
1120,1644569100,3071.65,3095.31,3091.53,3071.65,27.05654192
1121,1644568200,3091.38,3105.85,3105.85,3091.86,29.75453662
1122,1644567300,3102.14,3113.07,3113.07,3107.1,27.66542251
1123,1644566400,3095.58,3113.29,3095.58,3113.02,43.82561956
1124,1644565500,3091.93,3108.37,3092.92,3099.79,38.45178095
1125,1644564600,3087.53,3095.36,3091.16,3093.43,34.23746527
1126,1644563700,3080.28,3090.59,3086.86,3088.55,41.5246829
1127,1644562800,3074.14,3089.15,3074.22,3089.15,37.05266879
1128,1644561900,3072.36,3079.53,3073.25,3076.02,47.33518701
1129,1644561000,3067.6,3075.05,3072.84,3075.05,35.11292406
1130,1644560100,3065.19,3073.33,3068.64,3073.33,55.63101363
1131,1644559200,3045.2,3073.55,3045.2,3071.42,122.60832619
1132,1644558300,3047.98,3064.62,3059.47,3048.31,55.88025359
1133,1644557400,3057.94,3064.31,3061.08,3060.93,16.86065576
1134,1644556500,3047.11,3058.52,3047.11,3054.99,37.81005023
1135,1644555600,3043.94,3069.65,3069.65,3048.06,73.893538
1136,1644554700,3059.63,3071.17,3063.01,3070.28,24.01514204
1137,1644553800,3062.13,3072.51,3064.53,3063.7,38.1556969
1138,1644552900,3064.33,3081.17,3079.73,3064.33,14.94907236
1139,1644552000,3075.54,3086.68,3086.03,3076.78,73.70873671
1140,1644551100,3068.87,3087.65,3074.21,3085.06,27.62246072
1141,1644550200,3055.68,3076.28,3064.32,3074.66,37.65511974
1142,1644549300,3057.47,3069.2,3060.88,3065.32,40.84395882
1143,1644548400,3057.62,3066.72,3062.13,3060.41,16.77133577
1144,1644547500,3046.0,3061.12,3054.46,3058.82,32.30941993
1145,1644546600,3052.54,3062.88,3052.54,3055.7,31.07577902
1146,1644545700,3043.17,3055.05,3045.02,3054.01,44.3167697
1147,1644544800,3038.52,3063.66,3062.85,3045.7,46.16911517
1148,1644543900,3057.78,3069.2,3060.0,3065.37,106.26679212
1149,1644543000,3055.05,3084.83,3071.73,3061.47,52.09762916
1150,1644542100,3071.61,3089.51,3088.24,3073.31,45.65281848
1151,1644541200,3036.12,3097.9,3041.99,3085.27,328.3924879
1152,1644540300,3006.01,3042.61,3013.94,3042.03,40.25522822
1153,1644539400,3010.38,3028.09,3013.68,3014.36,124.37622247
1154,1644538500,3004.51,3061.43,3060.88,3016.62,161.78546931
1155,1644537600,3043.33,3075.12,3075.12,3062.4,80.31515162
1156,1644537600,3043.33,3075.12,3075.12,3062.4,80.31515162
1157,1644536700,3059.34,3077.94,3074.55,3074.38,41.62215218
1158,1644535800,3069.67,3087.2,3083.24,3074.55,100.36427292
1159,1644534900,3079.57,3107.17,3099.81,3080.41,110.43587802
1160,1644534000,3097.0,3120.31,3116.59,3097.9,55.01430199
1161,1644533100,3109.44,3124.63,3124.63,3117.92,27.06445505
1162,1644532200,3109.79,3130.36,3129.46,3127.34,9.68964314
1163,1644531300,3104.38,3129.39,3115.54,3129.39,18.95921476
1164,1644530400,3107.78,3123.71,3118.64,3117.06,25.99713134
1165,1644529500,3106.96,3131.19,3129.04,3116.37,99.82321611
1166,1644528600,3120.13,3132.89,3123.38,3125.44,32.77377709
1167,1644527700,3095.34,3130.49,3108.92,3127.72,71.02975946
1168,1644526800,3100.12,3113.02,3111.82,3106.6,46.32342258
1169,1644525900,3088.6,3119.05,3092.81,3112.49,82.43945308
1170,1644525000,3087.03,3125.18,3125.18,3096.75,100.43676062
1171,1644524100,3117.9,3143.77,3142.78,3126.54,75.66660358
1172,1644523200,3107.0,3140.84,3119.2,3140.84,91.56241842
1173,1644522300,3118.19,3147.41,3147.41,3123.49,69.58217897
1174,1644521400,3136.37,3152.56,3138.92,3149.09,30.40495508
1175,1644520500,3131.08,3151.78,3142.48,3140.54,65.43589658
1176,1644519600,3142.84,3190.68,3189.36,3143.88,76.12491171
1177,1644518700,3176.32,3186.32,3180.11,3186.32,88.71240086
1178,1644517800,3164.58,3183.77,3178.78,3180.11,131.3589516
1179,1644516900,3173.21,3200.73,3200.73,3178.52,127.86468661
1180,1644516000,3193.47,3218.77,3212.91,3198.94,113.98589158
1181,1644515100,3198.65,3220.97,3220.97,3213.3,240.8402152
1182,1644514200,3222.34,3242.7,3238.68,3223.86,80.41047709
1183,1644513300,3226.62,3248.21,3235.28,3237.66,54.47814635
1184,1644512400,3222.62,3248.72,3229.22,3232.59,125.85932201
1185,1644511500,3206.03,3231.18,3206.03,3229.97,366.84628134
1186,1644510600,3193.76,3216.22,3215.71,3206.09,106.18327791
1187,1644509700,3186.0,3220.97,3196.64,3217.35,157.41336734
1188,1644508800,3196.61,3223.13,3205.58,3196.61,66.18656293
1189,1644507900,3190.71,3254.67,3251.05,3206.83,279.68837875
1190,1644507000,3225.01,3268.17,3226.13,3250.08,139.56981159
1191,1644506100,3208.68,3235.86,3227.37,3229.87,117.05312118
1192,1644505200,3162.71,3247.15,3173.91,3225.11,257.60585836
1193,1644504300,3122.11,3173.78,3133.36,3173.78,93.15027921
1194,1644503400,3120.13,3147.33,3120.13,3133.35,108.65227136
1195,1644502500,3096.46,3120.19,3106.7,3119.78,94.1933745
1196,1644501600,3088.81,3132.48,3126.88,3110.28,119.78478792
1197,1644500700,3127.43,3154.55,3142.12,3128.6,159.4032927
1198,1644499800,3131.27,3247.95,3247.95,3140.31,255.90072469
1199,1644498900,3250.08,3265.54,3258.17,3250.12,42.60777036
1200,1644498000,3242.52,3264.15,3245.34,3258.88,76.76066897
1201,1644497100,3238.92,3253.02,3238.97,3248.67,37.70620952
1202,1644496200,3233.09,3244.45,3243.77,3235.18,20.53382739
1203,1644495300,3235.76,3255.76,3255.76,3246.81,41.02128196
1204,1644494400,3245.81,3262.68,3249.38,3256.92,49.1979264
1205,1644493500,3241.5,3269.72,3266.88,3251.52,65.39814964
1206,1644492600,3255.42,3285.52,3255.42,3269.29,81.33408336
1207,1644491700,3246.42,3259.0,3254.05,3254.16,43.51673127
1208,1644490800,3239.39,3255.35,3248.43,3254.3,31.21546233
1209,1644489900,3243.77,3251.11,3251.11,3251.11,18.68032612
1210,1644489000,3252.89,3262.0,3257.25,3252.89,24.63574899
1211,1644488100,3247.18,3266.76,3252.29,3257.83,66.27728306
1212,1644487200,3215.28,3254.02,3219.35,3251.61,82.86102326
1213,1644486300,3205.22,3219.35,3206.66,3217.87,15.89997664
1214,1644485400,3202.67,3206.53,3206.53,3205.22,5.76216235
1215,1644484500,3189.74,3213.82,3189.74,3207.29,47.1768284
1216,1644483600,3187.75,3201.88,3201.84,3189.06,32.43110148
1217,1644482700,3197.58,3201.57,3198.93,3200.92,18.82653148
1218,1644481800,3194.13,3201.3,3198.07,3200.51,14.81424211
1219,1644480900,3195.89,3202.48,3202.02,3199.12,13.93533949
1220,1644480000,3188.78,3209.94,3192.16,3203.6,46.47914736
1221,1644479100,3182.88,3197.91,3182.88,3193.15,41.01893247
1222,1644478200,3182.28,3187.08,3183.24,3183.23,31.56388841
1223,1644477300,3182.7,3188.41,3187.12,3182.7,12.2403603
1224,1644476400,3181.28,3192.38,3181.73,3190.47,11.99980442
1225,1644475500,3182.5,3191.02,3191.02,3182.5,3.74996853
1226,1644474600,3173.57,3191.02,3173.57,3190.56,28.16222167
1227,1644473700,3170.99,3177.32,3174.77,3172.01,10.60072229
1228,1644472800,3175.93,3183.19,3175.93,3177.57,23.68774338
1229,1644471900,3170.02,3179.09,3173.82,3177.88,37.51766234
1230,1644471000,3163.54,3174.69,3169.15,3174.69,39.33484921
1231,1644470100,3163.63,3172.3,3167.08,3169.15,37.56868359
1232,1644469200,3159.21,3170.42,3170.42,3168.0,37.09443075
1233,1644468300,3161.76,3177.45,3176.07,3170.89,89.03775335
1234,1644467400,3176.22,3194.9,3189.19,3176.61,76.51373508
1235,1644466500,3184.23,3189.36,3185.35,3188.51,56.46413893
1236,1644465600,3177.06,3188.02,3180.6,3185.81,48.74994178
1237,1644464700,3180.43,3184.51,3180.71,3182.36,20.41213168
1238,1644463800,3180.77,3190.6,3188.47,3180.77,48.17312661
1239,1644462900,3180.07,3188.47,3185.66,3188.47,56.7004797
1240,1644462000,3173.87,3191.55,3191.55,3181.41,67.48636263
1241,1644461100,3186.79,3227.53,3223.3,3186.79,90.66767806
1242,1644460200,3223.49,3231.63,3231.63,3224.08,50.89114418
1243,1644459300,3225.11,3230.9,3227.81,3230.86,20.06601816
1244,1644458400,3219.39,3232.13,3224.04,3228.4,27.38158129
1245,1644457500,3223.69,3231.91,3229.97,3225.29,4.87902725
1246,1644456600,3214.61,3229.51,3214.61,3228.29,25.2523719
1247,1644455700,3211.35,3230.65,3228.67,3211.87,27.52225457
1248,1644454800,3221.37,3229.17,3222.82,3229.17,19.20150151
1249,1644453900,3219.01,3226.9,3224.0,3224.77,39.03099513
1250,1644453000,3223.8,3231.73,3229.85,3224.33,31.70048046
1251,1644452100,3213.6,3235.59,3232.47,3228.0,43.69283352
1252,1644451200,3230.0,3250.82,3249.24,3230.0,39.59391046
1253,1644450300,3238.76,3248.05,3240.49,3248.05,7.31923491
1254,1644449400,3235.14,3242.86,3240.08,3240.15,5.8563951
1255,1644448500,3235.39,3248.05,3244.12,3240.46,16.33580074
1256,1644447600,3243.69,3252.96,3252.96,3244.0,30.65030282
1257,1644446700,3248.88,3255.54,3249.09,3252.95,23.29595546
1258,1644445800,3239.32,3248.05,3239.32,3244.52,19.99344898
1259,1644444900,3237.0,3246.77,3238.58,3239.64,10.42225162
1260,1644444000,3238.54,3249.95,3239.21,3238.58,41.02927383
1261,1644443100,3237.53,3250.64,3250.0,3239.21,29.58510148
1262,1644442200,3250.78,3257.79,3257.43,3250.83,16.69343131
1263,1644441300,3252.36,3259.37,3255.81,3254.41,35.67594214
1264,1644440400,3252.62,3263.02,3256.86,3256.39,45.20726307
1265,1644439500,3254.32,3263.58,3257.71,3262.35,8.63222408
1266,1644438600,3257.46,3273.25,3265.0,3262.72,68.95541674
1267,1644437700,3244.68,3268.03,3248.05,3266.02,100.57152155
1268,1644436800,3248.05,3263.65,3249.45,3248.05,33.00324954
1269,1644435900,3248.05,3259.23,3255.01,3252.71,50.15031969
1270,1644435000,3241.09,3260.54,3249.48,3252.0,80.68104118
1271,1644434100,3223.8,3258.78,3229.19,3251.47,98.23780042
1272,1644433200,3210.69,3241.63,3213.82,3229.19,87.39130565
1273,1644432300,3202.35,3215.14,3205.86,3215.14,15.49404465
1274,1644431400,3191.03,3207.82,3196.71,3207.47,29.16636543
1275,1644430500,3185.46,3201.61,3197.96,3195.12,28.12299355
1276,1644429600,3196.25,3206.82,3200.52,3197.37,37.25092264
1277,1644428700,3196.71,3208.28,3205.6,3201.66,17.92385671
1278,1644427800,3201.04,3212.46,3208.94,3205.18,16.37757186
1279,1644426900,3209.7,3219.88,3209.7,3210.51,44.23483401
1280,1644426000,3202.39,3211.38,3206.42,3208.94,26.59831653
1281,1644425100,3197.12,3215.42,3197.36,3204.19,51.86716787
1282,1644424200,3183.5,3197.07,3183.5,3197.07,25.79364667
1283,1644423300,3172.68,3191.59,3176.24,3188.31,18.48750475
1284,1644422400,3165.93,3194.17,3184.27,3174.71,63.15316271
1285,1644421500,3170.43,3182.04,3171.39,3181.64,20.89455361
1286,1644420600,3170.0,3187.29,3182.81,3170.91,62.43231108
1287,1644419700,3169.95,3183.4,3183.4,3181.19,56.29072391
1288,1644418800,3183.09,3203.95,3196.79,3183.09,60.32240723
1289,1644417900,3190.83,3212.81,3208.43,3192.68,65.77811266
1290,1644417000,3189.59,3219.35,3189.59,3208.39,62.81779434
1291,1644416100,3174.71,3192.21,3182.28,3185.56,14.2428792
1292,1644415200,3165.62,3187.07,3187.07,3182.97,28.0334244
1293,1644414300,3183.16,3204.13,3203.66,3186.0,51.98080566
1294,1644413400,3190.68,3207.25,3204.45,3202.76,42.17109825
1295,1644412500,3196.71,3207.02,3204.08,3201.79,43.32734925
1296,1644411600,3177.59,3210.49,3182.8,3204.41,170.99672693
1297,1644410700,3178.38,3195.83,3193.33,3185.71,77.32269914
1298,1644409800,3157.3,3194.73,3157.97,3194.73,622.35801015
1299,1644408900,3153.4,3162.02,3158.67,3154.77,52.72728784
1300,1644408000,3142.41,3160.85,3156.41,3157.09,35.86869498
1301,1644407100,3143.53,3160.62,3144.0,3155.15,86.23062408
1302,1644406200,3139.38,3147.11,3139.43,3142.9,172.87388296
1303,1644405300,3126.78,3142.41,3130.38,3142.23,135.11072837
1304,1644404400,3122.15,3144.45,3138.25,3128.94,51.99764485
1305,1644403500,3126.53,3139.11,3133.85,3139.11,28.22995569
1306,1644402600,3130.25,3143.49,3140.15,3134.29,59.26136588
1307,1644401700,3121.16,3148.12,3123.99,3139.05,56.55029088
1308,1644400800,3102.9,3130.42,3106.44,3125.23,34.45801302
1309,1644399900,3099.25,3113.64,3113.64,3103.49,10.63995717
1310,1644399000,3097.52,3115.83,3115.54,3112.11,23.62627999
1311,1644398100,3108.79,3117.94,3117.06,3116.22,25.56174543
1312,1644397200,3102.57,3116.11,3102.57,3116.11,108.47303386
1313,1644396300,3085.88,3099.87,3086.7,3097.95,62.12840685
1314,1644395400,3071.49,3085.94,3079.46,3083.66,17.61171024
1315,1644394500,3072.74,3105.87,3105.87,3081.91,37.96303927
1316,1644393600,3097.27,3116.12,3112.12,3101.71,38.52233109
1317,1644392700,3092.65,3115.05,3095.44,3108.38,31.82082225
1318,1644391800,3083.48,3093.28,3089.07,3093.28,14.98513337
1319,1644390900,3088.59,3098.77,3098.19,3089.79,20.58756266
1320,1644390000,3097.36,3107.3,3107.3,3100.95,9.18043174
1321,1644389100,3101.5,3108.46,3106.43,3102.92,8.84785173
1322,1644388200,3092.11,3106.44,3093.32,3105.18,27.53687046
1323,1644387300,3088.37,3100.77,3088.37,3092.6,14.69211666
1324,1644386400,3087.97,3098.23,3092.71,3090.16,16.53192067
1325,1644385500,3091.44,3108.32,3107.94,3093.05,23.93711739
1326,1644384600,3073.76,3106.45,3073.76,3106.19,24.14865532
1327,1644383700,3057.46,3076.2,3070.71,3074.67,30.80443401
1328,1644382800,3060.62,3085.27,3082.79,3070.48,47.39347512
1329,1644381900,3081.1,3096.3,3089.86,3082.71,46.19226428
1330,1644381000,3081.67,3090.7,3088.65,3089.86,30.50316768
1331,1644380100,3084.92,3091.93,3091.54,3088.43,8.90248844
1332,1644379200,3077.96,3092.15,3078.7,3091.0,28.67731542
1333,1644378300,3076.3,3080.56,3078.64,3078.7,7.28704478
1334,1644377400,3076.02,3086.39,3084.15,3078.67,11.32326422
1335,1644376500,3078.07,3083.31,3078.07,3083.31,6.3505804
1336,1644375600,3069.92,3084.86,3079.68,3077.67,108.9071813
1337,1644374700,3071.63,3080.22,3071.63,3076.13,23.59089872
1338,1644373800,3063.73,3071.63,3068.24,3067.61,51.5963761
1339,1644372900,3068.78,3079.7,3070.48,3069.7,81.46895229
1340,1644372000,3071.43,3106.39,3106.39,3071.43,83.51720565
1341,1644371100,3102.19,3112.66,3112.66,3107.09,21.54750878
1342,1644370200,3112.66,3125.82,3120.93,3114.08,19.47048958
1343,1644369300,3118.71,3126.71,3126.71,3119.36,5.85238157
1344,1644368400,3125.92,3132.95,3126.93,3129.64,27.9385296
1345,1644367500,3124.18,3131.89,3125.62,3131.66,13.43153311
1346,1644366600,3107.81,3124.86,3112.54,3123.32,8.98680187
1347,1644365700,3110.54,3128.03,3125.29,3112.81,6.65280026
1348,1644364800,3116.01,3126.86,3121.57,3119.21,18.43988395
1349,1644363900,3117.88,3130.34,3130.34,3120.0,20.75564448
1350,1644363000,3125.37,3139.87,3137.65,3131.55,35.0829467
1351,1644362100,3130.95,3137.17,3133.06,3137.17,33.03715431
1352,1644361200,3115.5,3129.5,3120.8,3129.5,21.67283236
1353,1644360300,3103.68,3118.68,3103.68,3118.36,12.84153611
1354,1644359400,3100.0,3112.29,3112.29,3105.39,5.13763056
1355,1644358500,3110.3,3117.08,3114.68,3112.29,20.09731731
1356,1644357600,3112.9,3125.5,3116.82,3114.71,22.39313173
1357,1644356700,3115.43,3125.54,3122.67,3117.26,49.61942142
1358,1644355800,3112.98,3127.28,3115.51,3125.49,34.75651728
1359,1644354900,3106.91,3122.23,3110.71,3116.32,33.67832978
1360,1644354000,3105.97,3132.53,3116.35,3110.91,67.5193472
1361,1644353100,3105.31,3120.65,3108.43,3119.71,99.55021702
1362,1644352200,3083.71,3115.03,3085.01,3109.52,79.4237779
1363,1644351300,3067.39,3084.91,3071.35,3083.92,133.08668011
1364,1644350400,3049.47,3070.5,3051.28,3070.5,57.89727017
1365,1644349500,3035.24,3055.13,3040.92,3052.89,70.0466778
1366,1644348600,3034.48,3054.2,3036.56,3039.47,51.79720218
1367,1644347700,3036.56,3064.72,3059.96,3037.61,59.65785912
1368,1644346800,3054.2,3065.37,3056.87,3059.0,26.61306809
1369,1644345900,3054.2,3071.09,3065.18,3061.75,36.63563262
1370,1644345000,3063.91,3074.83,3068.34,3065.18,42.04073165
1371,1644344100,3059.13,3068.34,3062.99,3065.72,25.79412961
1372,1644343200,3052.23,3065.66,3055.3,3063.4,36.48216165
1373,1644342300,3036.09,3056.99,3036.09,3055.06,91.51286151
1374,1644341400,3027.98,3054.2,3046.43,3035.14,70.0412915
1375,1644340500,3045.63,3062.73,3049.17,3046.41,104.81015109
1376,1644339600,3038.52,3058.8,3054.2,3047.98,76.25636741
1377,1644338700,3042.78,3077.01,3072.2,3051.7,80.00850607
1378,1644337800,3069.4,3084.71,3082.48,3074.24,52.92196324
1379,1644336900,3073.96,3083.68,3082.62,3082.1,34.59002907
1380,1644336000,3073.07,3087.12,3081.01,3080.93,62.2105068
1381,1644335100,3070.12,3082.61,3070.12,3079.94,41.87316836
1382,1644334200,3046.8,3070.74,3067.44,3068.34,41.08411583
1383,1644333300,3031.1,3068.34,3048.57,3062.2,52.47781857
1384,1644332400,3040.99,3070.0,3070.0,3048.37,120.25430325
1385,1644331500,3072.11,3099.93,3097.65,3073.81,89.73924851
1386,1644330600,3080.96,3103.7,3089.98,3100.64,74.00496858
1387,1644329700,3089.56,3101.42,3095.51,3089.56,27.64954549
1388,1644328800,3088.27,3095.39,3090.87,3092.14,105.36842329
1389,1644327900,3080.14,3094.98,3080.14,3094.98,24.92145336
1390,1644327000,3074.1,3087.5,3079.65,3079.86,44.35890351
1391,1644326100,3061.27,3078.85,3072.46,3078.85,49.86311978
1392,1644325200,3065.13,3082.49,3065.74,3069.85,74.33097752
1393,1644324300,3052.96,3068.34,3066.54,3067.08,62.8492189
1394,1644323400,3055.86,3071.6,3064.03,3068.21,51.14556367
1395,1644322500,3057.8,3090.43,3089.32,3064.81,115.28707802
1396,1644321600,3092.26,3105.19,3104.6,3096.67,25.25796413
1397,1644320700,3097.03,3109.58,3097.03,3105.9,16.39742829
1398,1644319800,3095.04,3111.35,3109.58,3095.04,8.19594161
1399,1644318900,3100.69,3117.62,3114.38,3108.54,23.95352244
1400,1644318000,3110.36,3126.32,3117.39,3112.4,33.7945043
1401,1644317100,3111.79,3119.41,3113.16,3117.38,23.13192397
1402,1644316200,3102.43,3109.58,3105.53,3108.67,3.56483275
1403,1644315300,3084.85,3109.58,3091.13,3106.53,40.74592463
1404,1644314400,3081.25,3102.31,3101.73,3088.43,39.43207129
1405,1644313500,3091.67,3110.31,3107.18,3102.31,101.60482278
1406,1644312600,3093.32,3111.43,3099.31,3107.24,78.69330108
1407,1644311700,3077.65,3099.98,3079.92,3099.71,71.70944535
1408,1644310800,3080.07,3117.75,3114.82,3082.0,71.24468296
1409,1644309900,3103.59,3121.43,3118.83,3111.12,51.23306073
1410,1644309000,3106.73,3127.18,3127.18,3116.01,86.22833859
1411,1644308100,3120.59,3134.3,3133.79,3127.18,40.05817146
1412,1644307200,3132.97,3180.44,3179.53,3136.06,77.29667168
1413,1644306300,3169.0,3178.92,3169.0,3176.41,9.39366219
1414,1644305400,3167.34,3177.33,3170.2,3167.46,32.54630704
1415,1644304500,3170.04,3183.75,3175.92,3170.04,60.57035777
1416,1644303600,3167.73,3181.56,3181.56,3176.7,53.35152408
1417,1644302700,3170.39,3187.81,3179.45,3186.23,67.40356928
1418,1644301800,3175.77,3220.66,3220.66,3181.64,143.88562918
1419,1644300900,3216.88,3234.24,3221.81,3219.97,55.97438425
1420,1644300000,3183.27,3233.62,3186.87,3222.78,184.30384003
1421,1644299100,3178.51,3197.84,3179.0,3187.09,136.65533998
1422,1644298200,3165.34,3179.47,3171.46,3179.09,124.91746664
1423,1644297300,3162.35,3176.88,3169.25,3173.78,19.65953554
1424,1644296400,3160.75,3173.78,3164.0,3168.76,57.53212103
1425,1644295500,3153.19,3167.73,3155.48,3166.22,67.59732182
1426,1644294600,3148.36,3159.18,3149.11,3153.36,22.0749128
1427,1644293700,3144.59,3151.85,3151.66,3149.44,33.56104554
