,0,1,2,3,4,5
2356,1642942800,2485.19,2496.6,2496.17,2492.5,120.78088322
2357,1642941900,2483.0,2497.28,2486.35,2496.17,48.59742335
2358,1642941000,2485.47,2496.04,2495.39,2486.5,43.13505616
2359,1642940100,2484.35,2501.97,2491.84,2497.06,75.24468458
2360,1642939200,2488.02,2505.3,2500.43,2488.73,25.44479056
2361,1642938300,2498.21,2506.78,2499.02,2498.89,53.37766626
2362,1642937400,2492.7,2508.33,2508.33,2498.76,59.91499499
2363,1642936500,2506.13,2530.88,2530.88,2511.0,374.67938683
2364,1642935600,2527.84,2536.91,2534.0,2531.28,121.09599922
2365,1642934700,2517.82,2536.68,2533.36,2533.37,57.45293532
2366,1642933800,2521.64,2532.52,2527.17,2530.54,23.08830872
2367,1642932900,2513.79,2528.33,2528.33,2526.88,89.0932002
2368,1642932000,2521.77,2535.2,2534.58,2528.78,66.12359687
2369,1642931100,2529.78,2541.39,2532.78,2534.31,81.99766584
2370,1642930200,2529.99,2551.47,2542.63,2534.52,163.18286729
2371,1642929300,2526.36,2542.89,2529.34,2540.91,113.93396903
2372,1642928400,2510.07,2533.81,2520.11,2528.13,85.25314149
2373,1642927500,2494.55,2520.86,2500.67,2520.86,75.76619823
2374,1642926600,2482.1,2508.5,2485.7,2501.15,64.78372681
2375,1642925700,2483.51,2498.89,2496.99,2485.59,152.34807409
2376,1642924800,2477.34,2509.42,2490.7,2492.43,229.7054599
2377,1642923900,2486.89,2499.34,2499.34,2487.83,45.90437783
2378,1642923000,2490.7,2502.06,2494.88,2499.36,58.90920601
2379,1642922100,2485.56,2496.64,2489.77,2494.85,68.30832695
2380,1642921200,2460.23,2490.95,2461.93,2487.6,118.2351231
2381,1642920300,2451.56,2463.25,2458.41,2463.03,56.19366888
2382,1642919400,2454.57,2465.14,2464.76,2459.12,49.04043833
2383,1642918500,2458.15,2480.46,2460.1,2461.6,81.27701448
2384,1642917600,2457.37,2473.64,2471.08,2460.14,41.68165062
2385,1642916700,2432.0,2482.56,2438.46,2469.34,211.57571805
2386,1642915800,2428.23,2444.76,2428.23,2437.64,218.18763509
2387,1642914900,2414.09,2428.45,2416.41,2428.45,89.97154285
2388,1642914000,2413.07,2441.62,2435.24,2413.07,94.67457692
2389,1642913100,2430.64,2438.72,2437.89,2434.42,36.22933308
2390,1642912200,2433.64,2445.09,2434.54,2440.27,81.52129575
2391,1642911300,2425.17,2436.96,2429.82,2434.98,96.51984358
2392,1642910400,2408.45,2433.33,2415.28,2429.82,78.64735594
2393,1642909500,2412.19,2421.11,2418.41,2417.79,43.11413889
2394,1642908600,2394.82,2419.04,2396.39,2418.99,26.9541969
2395,1642907700,2387.26,2405.34,2399.91,2397.42,129.16670091
2396,1642906800,2395.77,2406.19,2397.99,2397.16,38.29672702
2397,1642905900,2389.28,2423.57,2423.07,2394.6,85.38892825
2398,1642905000,2417.7,2434.88,2433.19,2422.33,71.1927813
2399,1642904100,2420.51,2433.54,2430.11,2433.54,68.76919881
2400,1642903200,2422.36,2449.35,2443.57,2428.83,218.95294156
2401,1642902300,2442.16,2452.86,2450.01,2443.57,48.68577735
2402,1642901400,2445.85,2463.45,2448.83,2450.19,94.63660519
2403,1642900500,2434.22,2450.83,2437.75,2449.33,53.3989987
2404,1642899600,2435.98,2457.19,2446.35,2438.93,133.71246654
2405,1642898700,2434.73,2450.0,2434.73,2447.66,47.34980227
2406,1642897800,2428.06,2445.79,2439.27,2433.29,83.3046622
2407,1642896900,2407.61,2443.41,2418.64,2439.9,75.08490915
2408,1642896000,2399.21,2429.94,2409.95,2418.64,103.04244618
2409,1642895100,2391.44,2414.32,2392.69,2412.18,49.49254133
2410,1642894200,2391.67,2408.75,2408.75,2392.9,95.36089424
2411,1642893300,2390.38,2407.88,2394.8,2407.88,49.63426406
2412,1642892400,2371.98,2395.09,2379.52,2395.09,42.46121872
2413,1642891500,2366.16,2388.23,2388.23,2379.26,95.51013384
2414,1642890600,2381.54,2404.33,2400.0,2388.22,109.20303544
2415,1642889700,2401.48,2433.73,2433.73,2401.48,27.20161461
2416,1642888800,2426.43,2446.45,2442.92,2434.12,63.22438916
2417,1642887900,2433.64,2470.09,2438.67,2444.98,118.8482538
2418,1642887000,2422.47,2448.98,2422.47,2442.67,54.47449703
2419,1642886100,2413.63,2444.99,2413.63,2424.56,216.62094439
2420,1642885200,2410.77,2434.26,2433.07,2414.43,93.18190605
2421,1642884300,2369.99,2444.61,2391.43,2430.77,233.91108989
2422,1642883400,2394.42,2420.46,2401.85,2394.42,101.2195361
2423,1642882500,2387.5,2457.01,2428.09,2397.87,162.41992588
2424,1642881600,2319.32,2445.88,2339.99,2429.25,557.37119793
2425,1642880700,2328.0,2374.87,2347.14,2341.39,183.11716312
2426,1642879800,2329.22,2357.07,2329.7,2345.9,149.19367457
2427,1642878900,2319.8,2359.36,2355.91,2327.12,65.76461154
2428,1642878000,2331.58,2362.91,2333.03,2355.91,188.97612421
2429,1642877100,2324.84,2366.16,2340.8,2333.83,180.18508438
2430,1642876200,2322.06,2360.99,2360.08,2341.88,185.30596203
2431,1642875300,2355.11,2397.81,2362.0,2360.83,157.79884232
2432,1642874400,2351.85,2385.57,2385.57,2361.59,145.58450441
2433,1642873500,2369.99,2407.36,2396.21,2384.68,116.67013092
2434,1642872600,2379.22,2406.37,2387.15,2395.89,157.5160734
2435,1642871700,2384.4,2431.0,2411.77,2385.5,105.14650336
2436,1642870800,2401.02,2451.22,2436.97,2412.6,99.45418629
2437,1642869900,2414.4,2442.0,2438.41,2439.68,125.80093454
2438,1642869000,2432.01,2458.69,2449.96,2440.22,103.60261945
2439,1642868100,2421.36,2464.23,2443.04,2443.77,149.85052909
2440,1642867200,2361.66,2443.54,2386.79,2434.77,175.53498426
2441,1642866300,2383.55,2407.27,2407.12,2387.09,228.16767463
2442,1642865400,2380.72,2413.49,2387.66,2404.47,234.32085602
2443,1642864500,2389.28,2416.05,2407.86,2390.02,288.20490138
2444,1642863600,2402.42,2429.51,2424.16,2404.56,80.24369677
2445,1642862700,2417.51,2466.39,2459.88,2424.47,174.52285221
2446,1642861800,2449.52,2482.99,2457.28,2460.77,890.31453804
2447,1642860900,2454.87,2469.52,2454.87,2457.28,37.44920759
2448,1642860000,2453.89,2473.31,2469.91,2454.48,106.84629581
2449,1642859100,2459.71,2486.91,2469.41,2468.7,115.86065108
2450,1642858200,2467.75,2491.61,2487.85,2467.75,134.66531718
2451,1642857300,2488.96,2518.67,2494.28,2489.25,228.11018345
2452,1642856400,2475.35,2499.82,2490.48,2497.08,131.41970493
2453,1642855500,2467.87,2498.58,2467.87,2492.06,132.55902416
2454,1642854600,2435.92,2465.57,2436.71,2465.41,163.12623532
2455,1642853700,2431.69,2466.06,2441.25,2435.15,117.68267655
2456,1642852800,2424.14,2454.52,2433.67,2440.49,151.62139019
2457,1642851900,2387.04,2443.54,2410.5,2431.25,197.28180335
2458,1642851000,2405.29,2448.0,2439.22,2409.02,150.73645817
2459,1642850100,2429.62,2447.93,2434.6,2440.77,183.1677837
2460,1642849200,2431.53,2481.91,2449.59,2432.47,199.53505492
2461,1642848300,2416.58,2455.44,2455.44,2448.02,170.21855206
2462,1642847400,2400.35,2468.0,2405.87,2456.8,320.4459856
2463,1642846500,2319.37,2417.52,2345.92,2406.66,338.65868721
2464,1642845600,2300.0,2401.78,2386.0,2343.47,538.41639591
2465,1642844700,2372.08,2434.7,2417.88,2390.5,651.34419796
2466,1642843800,2409.72,2467.4,2461.7,2419.62,210.6914846
2467,1642842900,2457.92,2484.03,2464.38,2461.05,92.42908498
2468,1642842000,2453.71,2486.06,2466.11,2464.67,130.01079843
2469,1642841100,2466.49,2488.83,2475.34,2468.68,88.72920006
2470,1642840200,2472.61,2505.0,2502.33,2473.18,47.94604279
2471,1642839300,2472.23,2502.0,2489.74,2501.12,66.62783086
2472,1642838400,2463.84,2503.1,2463.84,2489.74,94.8261095
2473,1642837500,2464.58,2494.65,2481.96,2464.58,87.06773524
2474,1642836600,2427.03,2487.45,2466.33,2482.75,185.42783686
2475,1642835700,2455.74,2518.26,2516.93,2464.49,187.67126472
2476,1642834800,2490.5,2526.83,2507.44,2516.97,80.16163476
2477,1642833900,2492.01,2531.72,2528.95,2506.2,77.90539288
2478,1642833000,2463.98,2532.2,2490.35,2529.3,320.25434848
2479,1642832100,2488.53,2516.03,2498.3,2489.69,96.70749382
2480,1642831200,2484.14,2518.2,2497.49,2496.97,165.50820377
2481,1642830300,2483.09,2524.65,2511.79,2497.23,216.40951185
2482,1642829400,2506.78,2536.24,2528.14,2510.55,151.20587964
2483,1642828500,2524.19,2564.02,2558.22,2527.31,84.42061738
2484,1642827600,2540.26,2559.89,2556.69,2558.17,121.24536094
2485,1642826700,2553.15,2570.47,2568.32,2557.18,96.5243131
2486,1642825800,2549.69,2571.0,2566.51,2567.7,78.83061485
2487,1642824900,2562.06,2576.33,2572.29,2562.62,67.80400725
2488,1642824000,2560.05,2577.01,2567.26,2573.57,110.8143788
2489,1642823100,2543.46,2568.37,2550.59,2568.36,154.22924502
2490,1642822200,2542.05,2593.82,2587.84,2552.89,272.22316797
2491,1642821300,2589.38,2607.76,2604.69,2589.38,117.22679963
2492,1642820400,2594.66,2616.64,2594.66,2604.69,143.33667985
2493,1642819500,2589.23,2607.14,2600.15,2595.02,95.67587563
2494,1642818600,2585.57,2604.51,2593.24,2601.54,96.18512746
2495,1642817700,2585.18,2605.68,2604.85,2593.73,88.3528135
2496,1642816800,2583.1,2611.7,2606.35,2601.2,86.92815404
2497,1642815900,2594.87,2613.46,2602.0,2607.61,95.73026731
2498,1642815000,2585.1,2612.48,2586.34,2602.13,110.75076226
2499,1642814100,2585.99,2616.88,2585.99,2587.14,101.63347941
2500,1642813200,2583.02,2604.41,2587.61,2585.77,112.4667994
2501,1642812300,2589.88,2623.18,2603.2,2592.51,141.75074546
2502,1642811400,2584.1,2625.62,2584.1,2603.47,189.63643725
2503,1642810500,2554.17,2590.42,2571.93,2586.69,67.60730349
2504,1642809600,2550.15,2618.04,2565.01,2573.29,119.94982791
2505,1642808700,2542.05,2574.58,2564.86,2565.49,197.75715049
2506,1642807800,2558.64,2597.08,2595.54,2564.07,132.75395587
2507,1642806900,2546.94,2599.82,2549.01,2596.58,226.49107935
2508,1642806000,2463.67,2557.74,2545.0,2547.09,251.35574658
2509,1642805100,2500.0,2584.34,2579.11,2548.71,429.08435031
2510,1642804200,2538.34,2626.41,2626.41,2569.34,332.15115199
2511,1642803300,2585.69,2633.56,2611.0,2632.17,145.75564787
2512,1642802400,2607.12,2647.59,2613.8,2611.0,134.17360115
2513,1642801500,2555.85,2635.72,2635.5,2612.27,811.2406414
2514,1642800600,2632.58,2717.59,2715.96,2633.67,496.29599249
2515,1642799700,2711.0,2743.94,2740.66,2711.62,41.76426506
2516,1642798800,2739.83,2757.22,2747.34,2741.24,111.01726536
2517,1642797900,2709.13,2754.61,2744.03,2744.17,184.40610727
2518,1642797000,2705.28,2761.25,2705.46,2743.92,217.58778048
2519,1642796100,2700.0,2742.82,2704.85,2705.83,112.0783395
2520,1642795200,2702.49,2763.28,2740.37,2703.72,128.18871394
2521,1642794300,2739.51,2778.82,2770.84,2741.23,82.46265005
2522,1642793400,2757.64,2780.69,2767.9,2770.21,114.36443068
2523,1642792500,2763.53,2789.64,2778.13,2767.95,81.2268907
2524,1642791600,2764.47,2785.0,2767.22,2773.3,77.18964031
2525,1642790700,2767.15,2790.62,2785.8,2767.15,78.00387321
2526,1642789800,2755.81,2795.37,2769.6,2784.9,108.53233474
2527,1642788900,2755.29,2803.23,2802.5,2767.2,117.24453969
2528,1642788000,2779.26,2805.78,2779.26,2805.78,522.80860571
2529,1642787100,2766.11,2781.65,2779.14,2779.13,53.91355994
2530,1642786200,2771.5,2796.68,2791.47,2778.6,65.50670685
2531,1642785300,2779.62,2798.73,2792.54,2791.93,84.12478523
2532,1642784400,2783.49,2814.96,2807.89,2789.91,95.49185205
2533,1642783500,2791.94,2814.34,2811.42,2808.83,146.77075417
2534,1642782600,2807.68,2842.0,2842.0,2814.44,89.80228187
2535,1642781700,2826.52,2860.06,2835.33,2843.39,111.28943577
2536,1642780800,2822.88,2845.55,2832.61,2833.6,50.51373498
2537,1642779900,2828.51,2853.07,2842.76,2830.1,55.28943012
2538,1642779000,2806.12,2843.0,2806.81,2843.0,199.04699254
2539,1642778100,2771.32,2808.33,2778.53,2798.45,118.29889943
2540,1642777200,2766.95,2791.73,2783.23,2778.49,57.72319409
2541,1642776300,2766.21,2804.8,2780.99,2783.27,132.08595549
2542,1642775400,2781.2,2832.6,2806.38,2781.83,87.42003431
2543,1642774500,2775.35,2809.8,2781.25,2805.44,87.09681347
2544,1642773600,2778.02,2807.0,2798.58,2781.41,65.21150436
2545,1642772700,2791.82,2811.7,2805.17,2796.58,79.13074295
2546,1642771800,2758.1,2810.1,2790.02,2804.9,145.96386699
2547,1642770900,2778.22,2794.26,2787.69,2788.29,56.72316732
2548,1642770000,2768.92,2799.04,2777.54,2787.13,95.93749626
2549,1642769100,2747.11,2781.47,2758.0,2775.73,106.3201412
2550,1642768200,2732.93,2809.67,2808.67,2759.67,647.20399009
2551,1642767300,2802.58,2829.37,2810.9,2814.03,174.32073273
2552,1642766400,2805.87,2854.28,2851.84,2809.24,64.16264231
2553,1642765500,2834.83,2851.18,2848.92,2851.18,28.04400421
2554,1642764600,2836.95,2855.96,2855.96,2848.66,60.68927693
2555,1642763700,2844.64,2859.29,2857.48,2856.64,62.47718666
2556,1642762800,2855.8,2878.08,2868.73,2858.23,88.71990305
2557,1642761900,2865.0,2878.43,2865.0,2871.87,90.86231551
2558,1642761000,2866.16,2884.35,2879.24,2868.15,50.73002136
2559,1642760100,2871.66,2887.18,2880.15,2877.94,97.09071897
2560,1642759200,2864.0,2881.0,2867.04,2876.05,109.10367798
2561,1642758300,2869.17,2885.68,2877.43,2869.17,52.14992307
2562,1642757400,2873.45,2887.6,2879.92,2875.6,88.417777
2563,1642756500,2875.25,2887.03,2879.7,2881.12,96.14552557
2564,1642755600,2876.04,2887.66,2887.66,2876.1,94.70407029
2565,1642754700,2881.76,2898.86,2887.95,2888.82,34.18728941
2566,1642753800,2887.47,2899.14,2889.24,2887.47,64.57421214
2567,1642752900,2880.17,2894.9,2889.26,2890.82,261.46786007
2568,1642752000,2878.12,2897.55,2882.26,2887.78,68.20118697
2569,1642751100,2871.36,2895.94,2871.36,2882.64,96.13672356
2570,1642750200,2853.8,2873.64,2859.43,2870.85,80.49475815
2571,1642749300,2852.18,2863.8,2860.41,2858.81,64.51976
2572,1642748400,2836.65,2861.37,2853.12,2860.23,80.15641301
2573,1642747500,2836.68,2858.93,2847.33,2843.87,222.07575469
2574,1642746600,2846.13,2863.67,2862.66,2846.78,91.26697164
2575,1642745700,2849.28,2864.12,2852.22,2862.15,66.03136667
2576,1642744800,2850.0,2865.87,2855.1,2851.85,81.81955244
2577,1642743900,2855.96,2877.48,2876.28,2860.08,77.14968645
2578,1642743000,2854.76,2873.84,2856.84,2872.98,68.88258953
2579,1642742100,2850.0,2865.18,2855.69,2857.7,64.81597718
2580,1642741200,2852.79,2871.74,2860.27,2855.68,68.58970441
2581,1642740300,2859.27,2870.65,2864.59,2860.69,69.16661491
2582,1642739400,2854.72,2880.18,2863.25,2865.67,127.96991501
2583,1642738500,2849.79,2865.87,2853.63,2863.93,34.21869931
2584,1642737600,2837.3,2865.48,2837.3,2855.0,106.92818783
2585,1642736700,2829.35,2863.05,2856.87,2838.42,83.99923081
2586,1642735800,2809.49,2860.06,2837.35,2850.01,219.40813349
2587,1642734900,2825.15,2875.0,2873.13,2836.15,955.0160066
2588,1642734000,2855.37,2916.89,2906.34,2871.66,148.86597981
2589,1642733100,2907.0,2926.69,2920.82,2909.14,141.38510422
2590,1642732200,2917.2,2943.54,2943.54,2917.2,101.47501045
2591,1642731300,2886.55,2954.43,2917.36,2944.75,134.28063041
2592,1642730400,2886.23,2925.08,2894.09,2912.48,84.69626948
2593,1642729500,2894.31,2945.25,2943.17,2898.99,292.95590603
2594,1642728600,2936.07,2992.9,2990.0,2942.29,211.0303191
2595,1642727700,2992.53,3005.24,2994.76,2992.96,78.36142848
2596,1642726800,2984.08,3014.25,3014.14,2994.77,65.17687279
2597,1642725900,3014.07,3027.32,3027.32,3018.4,49.21719694
2598,1642725000,3013.31,3033.5,3015.41,3027.47,43.09309
2599,1642724100,2985.63,3025.05,2990.0,3018.0,102.33529924
2600,1642723200,2973.8,3006.26,2999.1,2992.18,120.87676926
2601,1642723200,2973.8,3006.26,2999.1,2992.18,120.87676926
2602,1642722300,2987.0,3025.69,3020.63,3000.38,188.87700688
2603,1642721400,3004.28,3022.48,3015.06,3022.16,34.68382
2604,1642720500,3006.55,3038.77,3038.77,3018.0,161.69782267
2605,1642719600,3039.05,3056.13,3049.96,3045.27,20.87268005
2606,1642718700,3023.96,3067.0,3054.93,3055.0,89.8278946
2607,1642717800,3053.18,3080.84,3080.84,3062.53,115.63237037
2608,1642716900,3062.9,3091.03,3077.39,3089.03,25.25050019
2609,1642716000,3060.0,3107.5,3080.76,3080.8,219.07953753
2610,1642715100,3081.32,3122.38,3120.0,3081.32,116.2844802
2611,1642714200,3108.85,3173.58,3173.58,3126.36,196.80574386
2612,1642713300,3173.22,3190.06,3183.35,3173.22,26.36156184
2613,1642712400,3181.85,3195.65,3195.42,3182.49,17.72232739
2614,1642711500,3183.94,3196.79,3186.79,3196.01,116.35316611
2615,1642710600,3187.48,3198.35,3196.3,3187.48,36.72827985
2616,1642709700,3196.3,3208.44,3205.36,3196.45,82.08105004
2617,1642708800,3203.8,3219.51,3217.39,3203.81,24.93176051
2618,1642707900,3215.55,3220.02,3219.87,3216.24,27.25670604
2619,1642707000,3217.92,3227.86,3227.86,3219.29,58.24320297
2620,1642706100,3228.53,3238.48,3230.17,3231.94,24.31579823
2621,1642705200,3204.4,3247.46,3209.54,3233.45,127.98567694
2622,1642704300,3208.68,3231.87,3226.94,3208.68,79.90756704
2623,1642703400,3218.21,3232.21,3229.96,3228.99,25.95628568
2624,1642702500,3225.1,3244.8,3230.0,3228.39,72.36856291
2625,1642701600,3220.92,3236.35,3234.83,3229.59,75.28744745
2626,1642700700,3226.68,3236.99,3235.68,3233.42,30.03231427
2627,1642699800,3235.91,3249.78,3249.78,3235.91,35.47570031
2628,1642698900,3239.66,3250.96,3245.18,3250.96,23.59534808
2629,1642698000,3241.11,3248.64,3248.39,3245.23,11.62842906
2630,1642697100,3240.31,3250.24,3246.28,3248.11,20.92306632
2631,1642696200,3241.17,3255.83,3253.45,3242.91,11.3258973
2632,1642695300,3244.45,3254.22,3249.22,3253.49,40.64243126
2633,1642694400,3247.85,3272.34,3265.56,3250.95,189.14747814
2634,1642693500,3248.41,3270.26,3253.27,3262.91,62.91703003
2635,1642692600,3245.26,3259.51,3254.0,3251.91,132.43543428
2636,1642691700,3239.67,3256.95,3249.63,3253.34,65.35271512
2637,1642690800,3219.8,3265.65,3222.03,3249.73,185.85804747
2638,1642689900,3210.03,3224.24,3210.73,3220.99,146.49653545
2639,1642689000,3193.5,3218.57,3193.5,3210.98,425.0300487
2640,1642688100,3189.34,3197.18,3191.42,3191.33,25.30717878
2641,1642687200,3185.1,3197.33,3185.1,3193.58,67.41710854
2642,1642686300,3171.83,3183.51,3173.72,3183.51,64.00166104
2643,1642685400,3142.92,3174.96,3142.97,3173.31,122.07328589
2644,1642684500,3134.0,3143.95,3139.42,3141.52,42.00520048
2645,1642683600,3135.14,3143.18,3135.14,3139.43,49.6979042
2646,1642682700,3128.45,3136.33,3132.33,3135.11,26.11752086
2647,1642681800,3131.03,3136.16,3135.91,3131.04,22.76403639
2648,1642680900,3132.18,3140.0,3138.29,3136.13,42.52415031
2649,1642680000,3136.68,3149.24,3149.24,3139.98,83.79505491
2650,1642679100,3143.14,3155.08,3143.43,3149.53,19.22563604
2651,1642678200,3141.44,3147.69,3142.28,3144.88,16.92344288
2652,1642677300,3142.0,3152.2,3150.18,3143.91,8.79238245
2653,1642676400,3143.82,3153.51,3145.21,3150.04,122.47154597
2654,1642675500,3137.29,3143.93,3138.53,3141.37,40.49212452
2655,1642674600,3141.51,3144.78,3142.33,3143.28,9.8095777
2656,1642673700,3142.5,3149.11,3142.5,3144.58,15.21800228
2657,1642672800,3141.23,3148.07,3143.98,3142.4,27.66838547
2658,1642671900,3138.58,3148.58,3144.45,3144.02,19.83351666
2659,1642671000,3126.37,3143.33,3126.37,3143.33,21.50984689
2660,1642670100,3117.83,3128.64,3121.04,3127.71,23.73559401
2661,1642669200,3120.32,3130.44,3130.44,3121.11,22.46364932
2662,1642668300,3124.31,3130.07,3124.53,3130.07,11.51015253
2663,1642667400,3123.62,3129.27,3125.48,3125.15,36.12554557
2664,1642666500,3124.84,3132.59,3132.59,3126.78,23.86188864
2665,1642665600,3133.59,3142.09,3140.46,3133.91,48.46749437
2666,1642664700,3137.83,3148.97,3148.31,3138.72,41.31319312
2667,1642663800,3137.59,3153.2,3138.62,3149.78,57.46263054
2668,1642662900,3135.62,3141.96,3141.42,3139.57,18.93716293
2669,1642662000,3137.9,3144.98,3144.65,3141.2,42.96946202
2670,1642661100,3144.12,3148.18,3148.06,3145.0,35.7777151
2671,1642660200,3142.58,3147.66,3145.46,3147.66,9.04198954
2672,1642659300,3137.2,3146.2,3137.41,3145.46,32.49401005
2673,1642658400,3130.77,3142.44,3131.64,3140.0,3.49093988
2674,1642657500,3119.91,3130.94,3124.03,3130.94,25.2925179
2675,1642656600,3116.33,3125.07,3116.33,3122.52,4.77309807
2676,1642655700,3113.89,3128.65,3128.65,3116.11,25.76362384
2677,1642654800,3124.01,3132.19,3128.1,3125.11,21.93013707
2678,1642653900,3122.21,3128.05,3125.22,3125.32,8.3789726
2679,1642653000,3125.0,3133.96,3128.29,3127.01,15.7335223
2680,1642652100,3124.83,3131.42,3126.9,3124.83,19.68952089
2681,1642651200,3125.07,3136.68,3128.35,3125.07,20.36586087
2682,1642650300,3124.82,3128.66,3126.75,3128.14,20.46557248
2683,1642649400,3117.36,3126.88,3118.45,3126.88,11.40412788
2684,1642648500,3119.73,3127.74,3125.42,3119.73,39.72168528
2685,1642647600,3121.14,3131.69,3122.75,3125.73,28.30929776
2686,1642646700,3124.09,3129.19,3127.03,3124.09,3.13958402
2687,1642645800,3121.0,3130.84,3121.0,3126.38,25.69675123
2688,1642644900,3115.48,3124.35,3122.04,3124.35,43.93199671
2689,1642644000,3116.89,3127.52,3116.89,3123.36,33.12317009
2690,1642643100,3104.16,3116.72,3110.85,3116.72,52.26787468
2691,1642642200,3095.36,3110.85,3100.23,3110.85,24.76908713
2692,1642641300,3098.4,3111.96,3103.46,3098.97,43.35717999
2693,1642640400,3106.21,3118.67,3118.0,3106.21,11.81995876
2694,1642639500,3101.12,3119.05,3112.59,3113.74,159.49169997
2695,1642638600,3111.62,3122.88,3112.4,3112.59,19.29930891
2696,1642637700,3104.64,3116.66,3104.64,3113.19,12.38956649
2697,1642636800,3084.86,3108.97,3084.86,3104.11,50.23551473
2698,1642635900,3083.57,3109.42,3109.38,3085.54,84.28300225
2699,1642635000,3111.09,3119.79,3112.83,3111.09,5.20950548
2700,1642634100,3112.83,3120.0,3119.45,3113.05,27.93185618
2701,1642633200,3115.64,3126.2,3122.87,3118.12,28.46532031
2702,1642632300,3121.65,3127.1,3127.08,3125.78,5.55871933
2703,1642631400,3127.23,3131.18,3127.27,3129.13,7.02148062
2704,1642630500,3118.6,3130.73,3118.6,3126.65,8.96610135
2705,1642629600,3106.34,3118.6,3111.66,3118.6,7.20968492
2706,1642628700,3115.23,3121.66,3120.53,3117.76,10.31053538
2707,1642627800,3118.2,3124.71,3124.71,3123.52,6.78891343
2708,1642626900,3117.6,3127.8,3121.41,3124.11,35.66785245
2709,1642626000,3109.69,3127.35,3109.69,3122.49,182.60104268
2710,1642625100,3104.32,3118.4,3113.37,3109.69,27.54235763
2711,1642624200,3109.82,3123.81,3114.81,3113.37,47.89332371
2712,1642623300,3114.65,3136.72,3136.68,3114.65,41.27088629
2713,1642622400,3121.7,3140.03,3126.92,3140.03,13.07626799
2714,1642621500,3118.49,3132.25,3126.82,3131.21,91.58582155
2715,1642620600,3122.29,3134.29,3125.01,3130.97,51.68856889
2716,1642619700,3124.17,3133.44,3133.25,3124.68,25.85941817
2717,1642618800,3117.6,3141.15,3141.14,3130.9,46.3287737
2718,1642617900,3128.82,3141.68,3133.98,3138.81,11.0311992
2719,1642617000,3128.4,3138.03,3137.06,3135.07,37.45401542
2720,1642616100,3136.58,3154.5,3154.3,3136.58,22.019418
2721,1642615200,3143.89,3156.43,3152.64,3156.43,43.6475889
2722,1642614300,3127.52,3158.78,3127.52,3153.19,104.1777197
2723,1642613400,3121.88,3138.84,3138.63,3121.88,16.07495
2724,1642612500,3133.79,3140.2,3140.0,3140.2,22.23826407
2725,1642611600,3109.88,3143.15,3109.88,3140.85,74.17954485
2726,1642610700,3091.5,3107.34,3091.5,3107.34,21.92236368
2727,1642609800,3087.76,3105.01,3100.29,3089.16,33.98679436
2728,1642608900,3084.16,3100.8,3097.71,3098.46,32.386714
2729,1642608000,3088.93,3129.51,3123.41,3096.18,91.11090355
2730,1642607100,3114.78,3130.74,3130.74,3125.57,34.35501088
2731,1642606200,3128.03,3143.48,3143.48,3128.03,146.93924855
2732,1642605300,3138.22,3151.37,3151.37,3142.37,37.1904449
2733,1642604400,3143.54,3158.7,3156.44,3146.1,28.68613419
2734,1642603500,3136.68,3162.37,3149.14,3158.76,75.6665755
2735,1642602600,3136.87,3154.68,3138.67,3149.56,49.00450567
2736,1642601700,3123.7,3136.81,3126.71,3133.48,86.19178783
2737,1642600800,3115.2,3131.16,3125.42,3126.71,57.54523003
2738,1642599900,3116.75,3128.44,3120.5,3128.05,22.9704721
2739,1642599000,3120.38,3133.14,3133.14,3124.64,10.52112964
2740,1642598100,3127.94,3137.33,3134.01,3134.58,19.7151395
2741,1642597200,3122.87,3142.36,3122.87,3135.58,45.39750749
2742,1642596300,3114.7,3125.98,3115.56,3120.62,60.23383817
2743,1642595400,3116.82,3126.03,3125.8,3117.01,15.85926095
2744,1642594500,3117.28,3132.65,3117.7,3125.43,13.07145083
2745,1642593600,3116.96,3131.19,3120.05,3118.78,26.45076047
2746,1642592700,3107.97,3120.23,3111.93,3118.43,10.2288253
2747,1642591800,3104.45,3117.95,3109.48,3113.84,29.1909406
2748,1642590900,3106.36,3130.42,3124.42,3109.21,68.15260946
2749,1642590000,3083.63,3126.16,3087.41,3120.09,244.48997451
2750,1642589100,3052.17,3087.32,3055.45,3087.32,33.26137557
2751,1642588200,3054.43,3078.2,3076.6,3062.85,186.04491578
2752,1642587300,3069.99,3077.9,3071.56,3076.6,12.04274626
2753,1642586400,3073.91,3087.0,3083.53,3074.3,35.08236186
2754,1642585500,3080.3,3093.06,3084.23,3087.77,31.637599
2755,1642584600,3073.48,3088.34,3076.88,3083.95,16.0107599
2756,1642583700,3072.59,3086.26,3072.59,3076.44,53.31426345
2757,1642582800,3060.99,3079.9,3060.99,3072.87,115.13524954
2758,1642581900,3058.24,3067.56,3059.97,3061.52,55.97045227
2759,1642581000,3048.0,3059.59,3057.26,3058.62,67.153133
2760,1642580100,3057.44,3068.05,3067.87,3057.96,50.33682709
2761,1642579200,3053.58,3069.06,3061.26,3066.04,44.26648481
2762,1642578300,3049.52,3061.62,3053.87,3061.62,62.27604922
2763,1642577400,3048.33,3065.61,3059.51,3050.28,81.71641729
2764,1642576500,3057.27,3068.01,3060.62,3059.05,190.79449373
2765,1642575600,3060.87,3099.78,3099.67,3061.44,97.299693
2766,1642574700,3100.73,3109.74,3109.74,3100.73,8.58670337
